company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
DANOSA UK LTD,08036125,A_CEILING_HIT,"established 2012, small filer",ltd,corporate subscriber,2012-04-18,small,"accounts category, NOT turnover",20520; 23990; 43290; 43910,"3 Stanbridge Road, Havant",PO9 2NS,https://find-and-update.company-information.service.gov.uk/company/08036125,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:15+00:00
UTILITY PROS (UK) LIMITED,08184031,A_CEILING_HIT,"established 2012, total-exemption-full filer",ltd,corporate subscriber,2012-08-17,total-exemption-full,"accounts category, NOT turnover",43210; 43220,"Unit 1 Lodge Yard Business Centre, Kingswood, Aylesbury",HP18 0QJ,https://find-and-update.company-information.service.gov.uk/company/08184031,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:16+00:00
PLATONOFF & HARRIS LIMITED,02704053,A_CEILING_HIT,"established 1992, total-exemption-full filer",ltd,corporate subscriber,1992-04-06,total-exemption-full,"accounts category, NOT turnover",43290,"1 Tower House, Tower Centre, Hoddesdon, Hertfordshire",EN11 8UR,https://find-and-update.company-information.service.gov.uk/company/02704053,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:17+00:00
ANGLO COMMERCIAL ELECTRICS LIMITED,12611449,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-05-19,total-exemption-full,"accounts category, NOT turnover",43210,"5 Queen Street, Great Yarmouth, Norfolk",NR30 2QP,https://find-and-update.company-information.service.gov.uk/company/12611449,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:22+00:00
RAMECO LTD,10787178,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-05-24,total-exemption-full,"accounts category, NOT turnover",41100; 41202; 43290; 43390,"Unit 2a Charlton Street, Grimsby, N E Lincolnshire",DN31 1SQ,https://find-and-update.company-information.service.gov.uk/company/10787178,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:25+00:00
MARLIN SPRINKLER INSTALLATION LIMITED,SC334454,A_CEILING_HIT,"established 2007, total-exemption-full filer",ltd,corporate subscriber,2007-11-26,total-exemption-full,"accounts category, NOT turnover",43210,"36 Langlook Road, Crookston, Glasgow",G53 7NP,https://find-and-update.company-information.service.gov.uk/company/SC334454,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:25+00:00
BELL DECORATING AND BUILDING LIMITED,05197475,A_CEILING_HIT,"established 2004, total-exemption-full filer",ltd,corporate subscriber,2004-08-04,total-exemption-full,"accounts category, NOT turnover",43220; 43341; 43910; 43999,"Norman Croft, 13 Bramber Road, London",W14 9PA,https://find-and-update.company-information.service.gov.uk/company/05197475,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:30+00:00
DNS PLUMBING & ELECTRICAL LTD,08651608,A_CEILING_HIT,"established 2013, total-exemption-full filer",ltd,corporate subscriber,2013-08-15,total-exemption-full,"accounts category, NOT turnover",43220,"Abacus House, 68a North Street, Romford, Essex",RM1 1DA,https://find-and-update.company-information.service.gov.uk/company/08651608,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:31+00:00
JW ELECTRICAL STAFFORDSHIRE LIMITED,09045449,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-05-19,total-exemption-full,"accounts category, NOT turnover",33140; 43210,"10 Carisbrooke Way, Stoke-On-Trent",ST4 8UR,https://find-and-update.company-information.service.gov.uk/company/09045449,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:35+00:00
"A.G. MALLINSON GAS, PLUMBING & HEATING LIMITED",10722149,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-04-12,total-exemption-full,"accounts category, NOT turnover",43220,"16 Windsor Avenue, Gateshead",NE8 4NG,https://find-and-update.company-information.service.gov.uk/company/10722149,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:38+00:00
BUNDY SERVICES LTD,12346378,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-12-03,total-exemption-full,"accounts category, NOT turnover",43210; 69202,"75 Endeavour Way, Hythe Marina Village, Southampton, Hampshire",SO45 6LA,https://find-and-update.company-information.service.gov.uk/company/12346378,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:47+00:00
INTENSE GREEN LTD,11079227,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-11-23,total-exemption-full,"accounts category, NOT turnover",41201; 41202; 43220; 43290,"58 Starbank Road, Birmingham",B10 9LP,https://find-and-update.company-information.service.gov.uk/company/11079227,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:48+00:00
HOPWOOD ELECTRICAL SOLUTIONS LTD,07265249,A_CEILING_HIT,"established 2010, total-exemption-full filer",ltd,corporate subscriber,2010-05-26,total-exemption-full,"accounts category, NOT turnover",43210,"The Charmwood Centre Southampton Road, Bartley, Southampton, Hampshire",SO40 2NA,https://find-and-update.company-information.service.gov.uk/company/07265249,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:51+00:00
MDE ELECTRICAL SERVICES LTD,11056068,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-11-09,total-exemption-full,"accounts category, NOT turnover",43210,"296 Clipsley Lane, St. Helens",WA11 0JQ,https://find-and-update.company-information.service.gov.uk/company/11056068,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:52+00:00
B BRILL PLUMBING AND HEATING LTD,10238050,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-06-17,total-exemption-full,"accounts category, NOT turnover",43220,"23 Clifton Moor, Oakhill, Milton Keynes",MK5 6FZ,https://find-and-update.company-information.service.gov.uk/company/10238050,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:55+00:00
"H G BRUCE AND PARTNERS,LIMITED",00478700,A_CEILING_HIT,"established 1950, total-exemption-full filer",ltd,corporate subscriber,1950-02-24,total-exemption-full,"accounts category, NOT turnover",41100; 43220; 68209,"25 Nelson Road, Winchester, Hampshire",SO23 0QG,https://find-and-update.company-information.service.gov.uk/company/00478700,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:55+00:00
ELEKTROWE SOLUTIONS LIMITED,11704747,A_CEILING_HIT,"established 2018, total-exemption-full filer",ltd,corporate subscriber,2018-11-30,total-exemption-full,"accounts category, NOT turnover",43210,"3 The Grove, Appley Bridge, Wigan, Lancashire",WN6 9HB,https://find-and-update.company-information.service.gov.uk/company/11704747,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:57+00:00
J & B (ELECTRICAL) CONTRACTORS LIMITED,03399251,A_CEILING_HIT,"established 1997, total-exemption-full filer",ltd,corporate subscriber,1997-07-07,total-exemption-full,"accounts category, NOT turnover",43210,"142 Kingfield Road, Coventry",CV6 5PL,https://find-and-update.company-information.service.gov.uk/company/03399251,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:59+00:00
STARKSTROM (SCOTLAND) LIMITED,SC536634,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-05-27,total-exemption-full,"accounts category, NOT turnover",43210,"3 Murray Street, Paisley, Renfrewshire",PA3 1QG,https://find-and-update.company-information.service.gov.uk/company/SC536634,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:01+00:00
AUTO-VENT (STOKE-ON-TRENT) LTD,00469582,A_CEILING_HIT,"established 1949, total-exemption-full filer",ltd,corporate subscriber,1949-06-14,total-exemption-full,"accounts category, NOT turnover",43220,"First Floor Sandbach Road, Cobridge,, Stoke On Trent, Staffs",ST6 2DG,https://find-and-update.company-information.service.gov.uk/company/00469582,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:02+00:00
PEAK ACCESS MAINTENANCE SOLUTIONS LIMITED,12189808,A_CEILING_HIT,"established 2019, unaudited-abridged filer",ltd,corporate subscriber,2019-09-04,unaudited-abridged,"accounts category, NOT turnover",43290,"2 Ferndale Road, Romford, Essex",RM5 3ER,https://find-and-update.company-information.service.gov.uk/company/12189808,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:03+00:00
ADM ELECTRICAL & GAS LTD,11346019,A_CEILING_HIT,"established 2018, total-exemption-full filer",ltd,corporate subscriber,2018-05-04,total-exemption-full,"accounts category, NOT turnover",43210; 43220,"798 North Circular Road North Circular Road, London",NW2 7TD,https://find-and-update.company-information.service.gov.uk/company/11346019,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:08+00:00
DANIEL HEATING LIMITED,05288989,A_CEILING_HIT,"established 2004, total-exemption-full filer",ltd,corporate subscriber,2004-11-17,total-exemption-full,"accounts category, NOT turnover",43220,"Bramlea, Balcombe Green, Sedlescombe, East Sussex",TN33 0QL,https://find-and-update.company-information.service.gov.uk/company/05288989,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:09+00:00
GUS MACDONALD ELECTRICAL LTD.,SC289016,A_CEILING_HIT,"established 2005, total-exemption-full filer",ltd,corporate subscriber,2005-08-17,total-exemption-full,"accounts category, NOT turnover",43210,"47 Main Street, Callander, Perthshire",FK17 8DX,https://find-and-update.company-information.service.gov.uk/company/SC289016,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:09+00:00
AEROCOM (UK) LIMITED,03981809,A_CEILING_HIT,"established 2000, small filer",ltd,corporate subscriber,2000-04-27,small,"accounts category, NOT turnover",43290,"12 Vickery Way, Chetwynd Business Park, Chilwell, Nottingham",NG9 6RY,https://find-and-update.company-information.service.gov.uk/company/03981809,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:11+00:00
SPC HEATING LTD,09264486,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-10-15,total-exemption-full,"accounts category, NOT turnover",43220,"43 Oswald Road, Scunthorpe, South Humberside",DN15 7PN,https://find-and-update.company-information.service.gov.uk/company/09264486,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:12+00:00
JC ELECTRICAL (BRIGHTON & HOVE) LTD,12858868,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-09-04,total-exemption-full,"accounts category, NOT turnover",43210,"77 Thornhill Rise, Portslade, Brighton",BN41 2YJ,https://find-and-update.company-information.service.gov.uk/company/12858868,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:14+00:00
ATLAS KITCHENS LTD,SC410708,A_CEILING_HIT,"established 2011, total-exemption-full filer",ltd,corporate subscriber,2011-11-07,total-exemption-full,"accounts category, NOT turnover",43290; 43390; 43999; 47599,"120 Queen Margaret Drive, Glasgow",G20 8NZ,https://find-and-update.company-information.service.gov.uk/company/SC410708,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:24+00:00
Q.B.D. LIMITED,04149062,A_CEILING_HIT,"established 2001, unaudited-abridged filer",ltd,corporate subscriber,2001-01-29,unaudited-abridged,"accounts category, NOT turnover",43290,"Unit 5 Church Farm Church Road, Leckhampton, Cheltenham",GL53 0QJ,https://find-and-update.company-information.service.gov.uk/company/04149062,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:24+00:00
