company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
DCP SOLUTIONS LIMITED,07619481,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2011-05-03,micro-entity,"accounts category, NOT turnover",43290,"Bts House 73 Manor Road, Suite 1a, 1st Floor, Wallington, Surrey",SM6 0DD,https://find-and-update.company-information.service.gov.uk/company/07619481,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:04+00:00
DANIEL PLUMBING SERVICE LTD,14042638,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-04-12,micro-entity,"accounts category, NOT turnover",43220,"42 Brinklow Road, Birmingham",B29 5XR,https://find-and-update.company-information.service.gov.uk/company/14042638,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:04+00:00
NISS INSTALLATION LIMITED,13546775,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-08-04,micro-entity,"accounts category, NOT turnover",43210; 80200,"64 Abbots Road, Edgware",HA8 0RE,https://find-and-update.company-information.service.gov.uk/company/13546775,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:05+00:00
GREENHILL NW LTD,13507180,B_COMPLIANCE_DROWNED,"young (2021), total-exemption-full filer",ltd,corporate subscriber,2021-07-13,total-exemption-full,"accounts category, NOT turnover",43220,"10 Cheriton Road, Urmston, Manchester",M41 8RL,https://find-and-update.company-information.service.gov.uk/company/13507180,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:06+00:00
ELECTRITEC LTD,11549371,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-09-03,micro-entity,"accounts category, NOT turnover",43210,"58 Jackson Road, Matlock",DE4 3JQ,https://find-and-update.company-information.service.gov.uk/company/11549371,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:07+00:00
CALLEVA BUILDING SERVICES LTD,09756709,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-09-01,micro-entity,"accounts category, NOT turnover",43210,"18 Stratfield Avenue, Tadley, Hampshire",RG26 3UD,https://find-and-update.company-information.service.gov.uk/company/09756709,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:09+00:00
S J ROSE ELECTRICAL CONTRACTORS LTD,09924782,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-12-21,micro-entity,"accounts category, NOT turnover",43210,"25 Highfield Avenue, Melton Mowbray, Leicestershire",LE13 0NQ,https://find-and-update.company-information.service.gov.uk/company/09924782,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:10+00:00
BUXTON ELECTRICAL CONTRACTORS LTD,10110489,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-04-07,micro-entity,"accounts category, NOT turnover",43210,"48 Manchester Road, Buxton, Derbyshire",SK17 6SY,https://find-and-update.company-information.service.gov.uk/company/10110489,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:11+00:00
INCONSTRUCT SERVICES LTD,09983396,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-02-02,micro-entity,"accounts category, NOT turnover",43290,"Flat 1 High Street, 34b Lincoln House, Harpenden",AL5 2SX,https://find-and-update.company-information.service.gov.uk/company/09983396,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:12+00:00
HENRY GREEN PLUMBING & HEATING SOLUTIONS LTD,11220485,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-02-22,micro-entity,"accounts category, NOT turnover",43220,"C/O Ayling Ware Ltd, 48, Spelthorne Lane, Ashford",TW15 1UJ,https://find-and-update.company-information.service.gov.uk/company/11220485,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:13+00:00
AP WOOD LIMITED,10682172,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-03-21,micro-entity,"accounts category, NOT turnover",43210,"10 Meadow Street Avonmouth, Bristol",BS11 9AR,https://find-and-update.company-information.service.gov.uk/company/10682172,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:13+00:00
R&M THERMAL INSULATIONS LTD,10771220,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-05-15,micro-entity,"accounts category, NOT turnover",43290,"10771220 - COMPANIES HOUSE DEFAULT ADDRESS, Cardiff",CF14 8LH,https://find-and-update.company-information.service.gov.uk/company/10771220,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:15+00:00
HUGHES HEATING & GAS MAINTENANCE LTD,13571129,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-08-17,micro-entity,"accounts category, NOT turnover",43290,"13 Trinity Square, Llandudno, Conwy",LL30 2RB,https://find-and-update.company-information.service.gov.uk/company/13571129,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:16+00:00
GREATEST ON EARTH LTD,11292698,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-04-05,micro-entity,"accounts category, NOT turnover",43210,"19 Court Road, Bedlington",NE22 7LD,https://find-and-update.company-information.service.gov.uk/company/11292698,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:17+00:00
INTER SPECTRUM LTD,11199515,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-02-12,micro-entity,"accounts category, NOT turnover",41202; 42120; 42220; 43210,"128 City Road, London",EC1V 2NX,https://find-and-update.company-information.service.gov.uk/company/11199515,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:17+00:00
DULOVO LTD,11304068,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-04-11,micro-entity,"accounts category, NOT turnover",43210,"66 Whatley Avenue, London",SW20 9NS,https://find-and-update.company-information.service.gov.uk/company/11304068,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:19+00:00
SUSSEX REFURBISHMENTS LTD,07164959,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2010-02-22,micro-entity,"accounts category, NOT turnover",43220; 43330; 43341; 43390,"5 Clinch Green Avenue, Bexhill-On-Sea, East Sussex",TN39 5HN,https://find-and-update.company-information.service.gov.uk/company/07164959,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:21+00:00
IPD AQUARIUS LTD,06573500,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2008-04-22,micro-entity,"accounts category, NOT turnover",43220,"357 Greenford Avenue, Hanwell, London",W7 1JJ,https://find-and-update.company-information.service.gov.uk/company/06573500,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:23+00:00
MULGRAVE HEATING LIMITED,04655729,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2003-02-04,micro-entity,"accounts category, NOT turnover",43220; 68209,"55 Mulgrave Road, Sutton, Surrey",SM2 6LR,https://find-and-update.company-information.service.gov.uk/company/04655729,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:25+00:00
HOME FIRE PROTECTION SCOTLAND LTD,SC641221,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-09-11,micro-entity,"accounts category, NOT turnover",43210,"3a Moss Street, Paisley",PA1 1BG,https://find-and-update.company-information.service.gov.uk/company/SC641221,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:26+00:00
HACS AYRES LIMITED,10646273,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-03-01,micro-entity,"accounts category, NOT turnover",43220,"8 St. Marys Road, Hook",RG27 8EZ,https://find-and-update.company-information.service.gov.uk/company/10646273,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:28+00:00
RAIL EURO CONSULTING LTD,09014719,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-04-28,micro-entity,"accounts category, NOT turnover",43290; 43390,"82 Green Hills, Harlow",CM20 3SY,https://find-and-update.company-information.service.gov.uk/company/09014719,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:31+00:00
DYNAMIC COOLING SOLUTIONS LIMITED,08512117,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2013-05-01,micro-entity,"accounts category, NOT turnover",43220,"26 Briar Road, Leicester, Leicestershire",LE5 2HA,https://find-and-update.company-information.service.gov.uk/company/08512117,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:33+00:00
NORFOLK NEW BUILD CARPENTRY LTD,13948047,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-03-01,total-exemption-full,"accounts category, NOT turnover",43290,"4 Norwich Road, Horning, Norwich",NR12 8LW,https://find-and-update.company-information.service.gov.uk/company/13948047,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:35+00:00
D.T.WATKINS ELECTRICS LIMITED,09034397,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-05-12,micro-entity,"accounts category, NOT turnover",43210,"169 High Street, Barnet, Herts",EN5 5SU,https://find-and-update.company-information.service.gov.uk/company/09034397,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:37+00:00
SCOTGAS GROUP LIMITED,SC637187,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-07-26,micro-entity,"accounts category, NOT turnover",43220,"Block 1, Unit A Smeaton Road, West Gourdie Industrial Estate, Dundee, Angus",DD2 4UT,https://find-and-update.company-information.service.gov.uk/company/SC637187,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:41+00:00
KINETIC GAS SERVICES LTD,SC638337,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-08-08,micro-entity,"accounts category, NOT turnover",43220,"Unit 3 Morris Park, 37 Rosyth Road, Glasgow",G5 0YE,https://find-and-update.company-information.service.gov.uk/company/SC638337,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:43+00:00
SATURN PLUMBING AND HEATING LIMITED,04711993,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2003-03-26,micro-entity,"accounts category, NOT turnover",43220,"1 Craftsman Square, Temple Farm Industrial Estate, Southend-On-Sea",SS2 5RH,https://find-and-update.company-information.service.gov.uk/company/04711993,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:44+00:00
ORBIS ENERGY INNOVATIONS LTD,SC649220,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-12-09,micro-entity,"accounts category, NOT turnover",43290,"Morven,, Kingswells, Aberdeen",AB15 8PY,https://find-and-update.company-information.service.gov.uk/company/SC649220,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:45+00:00
ANTHONY STAINES LIMITED,10157388,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-04-30,micro-entity,"accounts category, NOT turnover",43220,"The Coach House, Unit 42, 66-70 Bourne Road, Bexley, Kent",DA5 1LU,https://find-and-update.company-information.service.gov.uk/company/10157388,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:47+00:00
PLUMMER ELECTRICAL & ROPE ACCESS LTD,10375054,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-09-14,micro-entity,"accounts category, NOT turnover",43210,"6 Neptune Court, Hallam Way, Blackpool",FY4 5LZ,https://find-and-update.company-information.service.gov.uk/company/10375054,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:48+00:00
JED ELECTRICAL CONTRACTS LTD,NI659738,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-03-13,micro-entity,"accounts category, NOT turnover",43210,"24 Knoxs Hill, Armagh",BT60 2HP,https://find-and-update.company-information.service.gov.uk/company/NI659738,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:51+00:00
WORTLEY WINDOWS & DOORS LIMITED,13377953,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-05-05,micro-entity,"accounts category, NOT turnover",43290,"25-29 Sandy Way, Yeadon, Leeds, West Yorkshire",LS19 7EW,https://find-and-update.company-information.service.gov.uk/company/13377953,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:51+00:00
NATIONAL PLUMBERS DIRECT LTD,12525821,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-03-19,micro-entity,"accounts category, NOT turnover",43210; 43220,"71-75 Shelton Street, Covent Garden, London",WC2H 9JQ,https://find-and-update.company-information.service.gov.uk/company/12525821,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:52+00:00
